pair_id,type,name,molecule,attr_1,attr_2,delta_attr,favors,in_mcs,is_unique,smiles_1,smiles_2,score_1,score_2,score_diff,preferred,mcs_num_atoms,unique_num_atoms_1,unique_num_atoms_2,task
pair000_4PACZ_vs_4PAHBAP,atom,atom_4,4PACZ,-0.43190521001815796,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_5,4PACZ,-0.45244666934013367,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_6,4PACZ,-0.37112510204315186,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_7,4PACZ,-0.26270541548728943,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_8,4PACZ,0.08514601737260818,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_9,4PACZ,0.09384657442569733,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_10,4PACZ,-0.15973278880119324,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_11,4PACZ,-0.12409237027168274,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_12,4PACZ,-0.12605427205562592,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_13,4PACZ,-0.20218093693256378,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
pair000_4PACZ_vs_4PAHBAP,atom,atom_14,4PACZ,0.2192772477865219,,,,True,False,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,O=P(O)(O)CCCCN1c2ccccc2CCc2ccccc21,-0.31612685322761536,5.521777153015137,5.837904006242752,4PAHBAP,21,0,2,PCE
