doi,MO_ITO,mol_1,SMILES_1,Alkyl_1,TailSym_1,TailPlanarity_1,NumHAcceptors_1,NumHDonors_1,TPSA_1,MolLogP_1,HOMO_1,dipole_1,MPI_1,surface_min_1,surface_max_1,PSA_1,PCE_1,mol_2,SMILES_2,Alkyl_2,TailSym_2,TailPlanarity_2,NumHAcceptors_2,NumHDonors_2,TPSA_2,MolLogP_2,HOMO_2,dipole_2,MPI_2,surface_min_2,surface_max_2,PSA_2,PCE_2
10.1021/jacs.3c00805,0,3PATAT-C4,O=P(O)(O)CCCCn1c2ccccc2c2c1c1c3ccccc3n(CCCCP(=O)(O)O)c1c1c3ccccc3n(CCCCP(=O)(O)O)c21,4,0,1,3,6,216.81,7.884000000000009,-5.220819,1.1011,11.62987,-45.88646,48.70396,322.47,22.1,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,21.1
10.1021/jacs.3c00805,0,3PATAT-C4,O=P(O)(O)CCCCn1c2ccccc2c2c1c1c3ccccc3n(CCCCP(=O)(O)O)c1c1c3ccccc3n(CCCCP(=O)(O)O)c21,4,0,1,3,6,216.81,7.884000000000009,-5.220819,1.1011,11.62987,-45.88646,48.70396,322.47,22.1,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,23.0
10.1021/jacs.3c00805,0,3PATAT-C4,O=P(O)(O)CCCCn1c2ccccc2c2c1c1c3ccccc3n(CCCCP(=O)(O)O)c1c1c3ccccc3n(CCCCP(=O)(O)O)c21,4,0,1,3,6,216.81,7.884000000000009,-5.220819,1.1011,11.62987,-45.88646,48.70396,322.47,22.1,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,20.1
10.1021/jacs.3c00805,1,3PATAT-C4,O=P(O)(O)CCCCn1c2ccccc2c2c1c1c3ccccc3n(CCCCP(=O)(O)O)c1c1c3ccccc3n(CCCCP(=O)(O)O)c21,4,0,1,3,6,216.81,7.884000000000009,-5.220819,1.1011,11.62987,-45.88646,48.70396,322.47,18.7,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,19.6
10.1021/jacs.3c00805,1,3PATAT-C4,O=P(O)(O)CCCCn1c2ccccc2c2c1c1c3ccccc3n(CCCCP(=O)(O)O)c1c1c3ccccc3n(CCCCP(=O)(O)O)c21,4,0,1,3,6,216.81,7.884000000000009,-5.220819,1.1011,11.62987,-45.88646,48.70396,322.47,18.7,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,17.5
10.1021/jacs.3c00805,1,3PATAT-C4,O=P(O)(O)CCCCn1c2ccccc2c2c1c1c3ccccc3n(CCCCP(=O)(O)O)c1c1c3ccccc3n(CCCCP(=O)(O)O)c21,4,0,1,3,6,216.81,7.884000000000009,-5.220819,1.1011,11.62987,-45.88646,48.70396,322.47,18.7,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,21.0
10.1021/jacs.3c00805,1,3PATAT-C4,O=P(O)(O)CCCCn1c2ccccc2c2c1c1c3ccccc3n(CCCCP(=O)(O)O)c1c1c3ccccc3n(CCCCP(=O)(O)O)c21,4,0,1,3,6,216.81,7.884000000000009,-5.220819,1.1011,11.62987,-45.88646,48.70396,322.47,18.7,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,22.2
10.1021/jacs.3c00805,1,3PATAT-C4,O=P(O)(O)CCCCn1c2ccccc2c2c1c1c3ccccc3n(CCCCP(=O)(O)O)c1c1c3ccccc3n(CCCCP(=O)(O)O)c21,4,0,1,3,6,216.81,7.884000000000009,-5.220819,1.1011,11.62987,-45.88646,48.70396,322.47,18.7,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,18.7
10.1021/jacs.3c00805,1,3PATAT-C4,O=P(O)(O)CCCCn1c2ccccc2c2c1c1c3ccccc3n(CCCCP(=O)(O)O)c1c1c3ccccc3n(CCCCP(=O)(O)O)c21,4,0,1,3,6,216.81,7.884000000000009,-5.220819,1.1011,11.62987,-45.88646,48.70396,322.47,18.7,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,21.1
10.1021/jacs.3c00805,1,3PATAT-C4,O=P(O)(O)CCCCn1c2ccccc2c2c1c1c3ccccc3n(CCCCP(=O)(O)O)c1c1c3ccccc3n(CCCCP(=O)(O)O)c21,4,0,1,3,6,216.81,7.884000000000009,-5.220819,1.1011,11.62987,-45.88646,48.70396,322.47,18.7,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,23.0
10.1021/jacs.3c00805,1,3PATAT-C4,O=P(O)(O)CCCCn1c2ccccc2c2c1c1c3ccccc3n(CCCCP(=O)(O)O)c1c1c3ccccc3n(CCCCP(=O)(O)O)c21,4,0,1,3,6,216.81,7.884000000000009,-5.220819,1.1011,11.62987,-45.88646,48.70396,322.47,18.7,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,20.1
10.1021/jacs.3c00805,1,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,19.6,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,17.5
10.1021/jacs.3c00805,1,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,19.6,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,21.0
10.1021/jacs.3c00805,1,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,19.6,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,22.2
10.1021/jacs.3c00805,1,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,19.6,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,18.7
10.1021/jacs.3c00805,1,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,19.6,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,21.1
10.1021/jacs.3c00805,1,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,19.6,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,23.0
10.1021/jacs.3c00805,1,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,19.6,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,20.1
10.1021/jacs.3c00805,1,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,17.5,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,21.0
10.1021/jacs.3c00805,1,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,17.5,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,22.2
10.1021/jacs.3c00805,1,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,17.5,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,18.7
10.1021/jacs.3c00805,1,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,17.5,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,21.1
10.1021/jacs.3c00805,1,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,17.5,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,23.0
10.1021/jacs.3c00805,1,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,17.5,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,20.1
10.1021/jacs.3c00805,0,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,21.0,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,22.2
10.1021/jacs.3c00805,0,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,21.0,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,18.7
10.1021/jacs.3c00805,0,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,21.0,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,21.1
10.1021/jacs.3c00805,0,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,21.0,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,23.0
10.1021/jacs.3c00805,0,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,21.0,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,20.1
10.1021/jacs.3c00805,0,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,22.2,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,18.7
10.1021/jacs.3c00805,0,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,22.2,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,21.1
10.1021/jacs.3c00805,0,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,22.2,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,23.0
10.1021/jacs.3c00805,0,2PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3c(c4ccccc4n3CCCP(=O)(O)O)c21,3,0,1,2,5,160.32999999999998,6.672500000000007,-5.22232,1.522349,11.66608,-36.83903,52.65791,272.38,22.2,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,20.1
10.1021/jacs.3c00805,1,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,18.7,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,21.1
10.1021/jacs.3c00805,1,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,18.7,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,23.0
10.1021/jacs.3c00805,1,MeO-2PACz,COc1ccc2c(c1)c1cc(OC)ccc1n2CCP(=O)(O)O,2,1,1,3,2,90.73,2.9894000000000016,-5.046346,2.650648,12.23589,-41.01404,52.55234,199.45,18.7,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,20.1
10.1021/jacs.3c00805,0,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,21.1,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,23.0
10.1021/jacs.3c00805,0,1PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c3[nH]c4ccccc4c3c3[nH]c4ccccc4c3c21,3,0,1,1,4,103.85,6.631300000000004,-5.078734,1.649595,12.31038,-39.21717,52.94511,244.2,21.1,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,20.1
10.1021/jacs.3c00805,0,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,23.0,3PATAT-C3,O=P(O)(O)CCCn1c2ccccc2c2c1c1c3ccccc3n(CCCP(=O)(O)O)c1c1c3ccccc3n(CCCP(=O)(O)O)c21,3,0,1,3,6,216.81,6.71370000000001,-5.240097,2.7394,11.20854,-26.36499,51.28435,304.13,20.1
10.1016/j.cej.2023.146755,1,AE,NCCc1ccc(C(=O)O)cc1,0,1,1,2,2,63.32000000000001,0.8859999999999999,-6.544485,3.03838,11.11873,-35.64872,45.80021,87.41,5.2,AB,Nc1ccc(C(=O)O)cc1,0,1,1,2,2,63.32000000000001,0.967,-5.893321,4.124473,14.50412,-39.63296,41.22715,97.01,7.6
10.1016/j.cej.2023.146755,1,AE,NCCc1ccc(C(=O)O)cc1,0,1,1,2,2,63.32000000000001,0.8859999999999999,-6.544485,3.03838,11.11873,-35.64872,45.80021,87.41,5.2,NB,O=C(O)c1ccc([N+](=O)[O-])cc1,0,1,1,3,1,80.44,1.293,-8.044791,3.681042,13.57176,-29.68913,55.5104,103.55,4.5
10.1016/j.cej.2023.146755,1,AE,NCCc1ccc(C(=O)O)cc1,0,1,1,2,2,63.32000000000001,0.8859999999999999,-6.544485,3.03838,11.11873,-35.64872,45.80021,87.41,5.2,AM,NCc1ccc(C(=O)O)cc1,0,1,1,2,2,63.32000000000001,0.8435000000000001,-6.631961,3.433457,11.9268,-36.74884,44.85021,95.76,5.3
10.1016/j.cej.2023.146755,1,AB,Nc1ccc(C(=O)O)cc1,0,1,1,2,2,63.32000000000001,0.967,-5.893321,4.124473,14.50412,-39.63296,41.22715,97.01,7.6,NB,O=C(O)c1ccc([N+](=O)[O-])cc1,0,1,1,3,1,80.44,1.293,-8.044791,3.681042,13.57176,-29.68913,55.5104,103.55,4.5
10.1016/j.cej.2023.146755,1,AB,Nc1ccc(C(=O)O)cc1,0,1,1,2,2,63.32000000000001,0.967,-5.893321,4.124473,14.50412,-39.63296,41.22715,97.01,7.6,AM,NCc1ccc(C(=O)O)cc1,0,1,1,2,2,63.32000000000001,0.8435000000000001,-6.631961,3.433457,11.9268,-36.74884,44.85021,95.76,5.3
10.1016/j.cej.2023.146755,1,NB,O=C(O)c1ccc([N+](=O)[O-])cc1,0,1,1,3,1,80.44,1.293,-8.044791,3.681042,13.57176,-29.68913,55.5104,103.55,4.5,AM,NCc1ccc(C(=O)O)cc1,0,1,1,2,2,63.32000000000001,0.8435000000000001,-6.631961,3.433457,11.9268,-36.74884,44.85021,95.76,5.3
10.1039/d4nj00154k,1,DT-1,CCCCCCn1nc2c(n1)c1c3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3n(CCCCCC)c1c1c2c2sc(/C=C(\C#N)C(=O)O)cc2n1CCCCCC,0,0,0,7,1,161.38,15.639379999999964,-4.949523,10.013546,9.72629,-47.13122,43.84497,357.89,20.65,FNE-29,CCCCCCc1cc(-c2sc(-c3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3CCCCCC)cc2CCCCCC)sc1/C=C(\C#N)C(=O)O,0,0,0,6,1,149.04999999999998,16.701879999999964,-5.042567,9.587902,7.8504,-46.12287,45.4337,210.87,16.75
10.1016/j.joule.2023.09.007,1,Ph-2PACz,O=P(O)(O)CCn1c2ccc(-c3ccccc3)cc2c2cc(-c3ccccc3)ccc21,2,1,1,1,2,72.27000000000001,6.306200000000005,-5.49383,2.399859,10.27833,-39.62142,54.57885,194.44,21.3,2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,2,1,1,1,2,72.27000000000001,2.972200000000001,-5.674706,1.987073,11.45514,-40.24684,53.42063,134.93,18.3
10.1007/s11426-023-1966-1,1,MPA-CPA,COc1ccc(N(c2ccc(/C=C(\C#N)P(=O)(O)O)cc2)c2ccc(OC)cc2)cc1,0,0,0,5,2,112.83,5.215780000000005,-5.288161,6.992829,12.31771,-46.44407,49.6992,229.82,21.27,MePA-CPA,Cc1ccc(N(c2ccc(C)cc2)c2ccc(/C=C(\C#N)P(=O)(O)O)cc2)cc1,0,0,0,3,2,94.37,5.815420000000006,-5.47099,7.181222,11.36007,-45.73288,50.5076,191.41,22.01
10.1007/s11426-023-1966-1,1,MPA-CPA,COc1ccc(N(c2ccc(/C=C(\C#N)P(=O)(O)O)cc2)c2ccc(OC)cc2)cc1,0,0,0,5,2,112.83,5.215780000000005,-5.288161,6.992829,12.31771,-46.44407,49.6992,229.82,21.27,TPA-CPA,N#C/C(=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)P(=O)(O)O,0,0,0,3,2,94.37,5.198580000000004,-5.614612,6.491883,11.6812,-44.84139,51.49508,187.74,20.5
10.1007/s11426-023-1966-1,1,MePA-CPA,Cc1ccc(N(c2ccc(C)cc2)c2ccc(/C=C(\C#N)P(=O)(O)O)cc2)cc1,0,0,0,3,2,94.37,5.815420000000006,-5.47099,7.181222,11.36007,-45.73288,50.5076,191.41,22.01,TPA-CPA,N#C/C(=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)P(=O)(O)O,0,0,0,3,2,94.37,5.198580000000004,-5.614612,6.491883,11.6812,-44.84139,51.49508,187.74,20.5
10.2139/ssrn.4943920,1,2Br-PTZ-PA,O=P(O)(O)CCCCN1c2ccc(Br)cc2Sc2cc(Br)ccc21,4,1,0,3,2,95.88,5.772200000000004,-5.352855,3.460327,11.09896,-39.96367,52.99331,169.94,22.0,PTZ-PA,O=P(O)(O)CCCCN1c2ccccc2Sc2ccccc21,4,1,0,3,2,95.88,4.247200000000004,-5.055183,1.773618,11.53791,-41.49897,51.18026,178.29,23.2
